01.MHAa42e1.seq	WC-118
47.MMHAP57FLH5.seq	WC-991
47.MMHAP57FRH11.seq	WC-1679
47.MMHAP5FLH5.seq	WC-1753
47.MMHAP61FRH11.seq	WC-1223
47.MMHAP62FRH11.seq	WC-1883
47.MMHAP63FRH11.seq	WC-64
47.MMHAP64FRH11.seq	WC-386
47.MMHAP66FLH5.seq	WC-175
47.MMHAP67FLH5.seq	WC-1224
47.MMHAP6FLH5.seq	WC-1441
47.MMHAP76FLH5.seq	WC-1697
47.MMHAP76FRH11.seq	WC-1356
47.MMHAP79FLH5.seq	WC-1061
47.MMHAP7FRH11.seq	WC-1218
47.MMHAP82FLH5.seq	WC-266
47.MMHAP85FRH11.seq	WC-660
47.MMHAP86FRH11.seq	WC-1281
47.MMHAP87FLH5.seq	WC-183
47.MMHAP88FLH5.seq	WC-333
47.MMHAP8FRH11.seq	WC-1751
47.MMHAP91FLH5.seq	WC-557
47.MMHAP94FLH5.seq	WC-1938
47.MMHAP97FLH5.seq	WC-1058
47.MMHAP97FRH11.seq	WC-1836
47.MMHAP9FLH5.seq	WC-320
47.MMHAP9FRH11.seq	WC-1716
48.MHAa59d12.seq	WC-338
48.MHAa75d12.seq	WC-256
48.MHAa91h12.seq	WC-2051
48.MHAa96d12.seq	WC-1646
48.MMHAP11FRH12.seq	WC-1008
48.MMHAP22FRH12.seq	WC-178
48.MMHAP23FLH6.seq	WC-1836
48.MMHAP23FRH12.seq	WC-1529
48.MMHAP25FLH6.seq	WC-1663
48.MMHAP25FRH12.seq	WC-1280
48.MMHAP28FLH6.seq	WC-356
48.MMHAP33FLH6.seq	WC-738
48.MMHAP33FRH12.seq	WC-1227
48.MMHAP34FLH6.seq	WC-2029
48.MMHAP34FRH12.seq	WC-80
48.MMHAP37FRH12.seq	WC-1673
48.MMHAP38FLH6.seq	WC-1836
48.MMHAP46FRH12.seq	WC-1836
48.MMHAP4FLH6.seq	WC-35
48.MMHAP4FRH12.seq	WC-689
48.MMHAP57FLH6.seq	WC-791
48.MMHAP57FRH12.seq	WC-1164
48.MMHAP59FRH12.seq	WC-549
48.MMHAP61FRH12.seq	WC-1134
48.MMHAP62FLH6.seq	WC-2003
48.MMHAP63FLH6.seq	WC-1749
48.MMHAP63FRH12.seq	WC-1835
48.MMHAP64FRH12.seq	WC-2081
48.MMHAP66FLH6.seq	WC-1784
48.MMHAP66FRH12.seq	WC-386
48.MMHAP68FRH12.seq	WC-1839
48.MMHAP69FRH12.seq	WC-442
48.MMHAP6FRH12.seq	WC-610
48.MMHAP70FRH12.seq	WC-1394
48.MMHAP75FLH6.seq	WC-1419
48.MMHAP76FLH6.seq	WC-1708
48.MMHAP79FLH6.seq	WC-347
48.MMHAP7FRH12.seq	WC-2088
48.MMHAP80FLH6.seq	WC-1708
48.MMHAP81FLH6.seq	WC-1780
48.MMHAP84FRH12.seq	WC-1780
48.MMHAP85FRH12.seq	WC-2099
48.MMHAP86FRH12.seq	WC-1077
48.MMHAP87FLH6.seq	WC-1017
48.MMHAP88FRH12.seq	WC-1221
48.MMHAP8FRH12.seq	WC-1643
48.MMHAP90FLH6.seq	WC-1200
48.MMHAP90FRH12.seq	WC-1754
48.MMHAP97FRH12.seq	WC-9
48.MMHAP9FRH12.seq	WC-276
8MHAa38e8.seq	WC-1592
9_15_24.seq	WC-922
9_15_61lon.seq	WC-650
9_15_65lon.seq	WC-650
9_15_69.seq	WC-1996
9_15_91.seq	WC-1801
9_5_28.seq	WC-414
A1112	WC-1841
A650	WC-837
A659	WC-1343
A751	WC-1178
A784	WC-1992
A892	WC-1121
Adrb3_-_d8Rck5	WC-768
B106	WC-415
B109	WC-1620
B165	WC-902
B208	WC-633
B232	WC-1936
B246	WC-195
B249	WC-725
D00570	WC-1799
D00622	WC-295
D10204	WC-1667
D10727	WC-1333
D10Mit10	WC-1548
D10Mit100	WC-1640
D10Mit103	WC-1227
D10Mit104	WC-673
D10Mit105	WC-1252
D10Mit109	WC-1483
D10Mit11	WC-1548
D10Mit110	WC-2091
D10Mit111	WC-1419
D10Mit113	WC-1419
D10Mit114	WC-614
D10Mit115	WC-614
D10Mit116	WC-1693
D10Mit119	WC-1772
D10Mit12	WC-1383
D10Mit121	WC-295
D10Mit122.1	WC-1307
D10Mit123	WC-1814
D10Mit125	WC-1252
D10Mit13	WC-443
D10Mit130	WC-1419
D10Mit130.1	WC-1419
D10Mit132	WC-1946
D10Mit134	WC-331
D10Mit135	WC-667
D10Mit136	WC-295
D10Mit14	WC-1833
D10Mit140	WC-1583
D10Mit141	WC-224
D10Mit143	WC-748
D10Mit144	WC-1627
D10Mit145	WC-1227
D10Mit147	WC-1113
D10Mit148	WC-502
D10Mit149	WC-2016
D10Mit150	WC-748
D10Mit150.1	WC-748
D10Mit152	WC-341
D10Mit153	WC-341
D10Mit154	WC-341
D10Mit155	WC-1533
D10Mit158	WC-1693
D10Mit159	WC-249
D10Mit161	WC-2058
D10Mit162	WC-1686
D10Mit164	WC-1833
D10Mit168	WC-673
D10Mit169	WC-673
D10Mit17	WC-1846
D10Mit173	WC-1807
D10Mit173.2	WC-1807
D10Mit174	WC-1693
D10Mit175	WC-1356
D10Mit176	WC-1548
D10Mit177	WC-1800
D10Mit179	WC-1833
D10Mit180	WC-1833
D10Mit181	WC-1025
D10Mit182	WC-341
D10Mit183	WC-965
D10Mit184	WC-1483
D10Mit185	WC-2013
D10Mit187	WC-1833
D10Mit188	WC-701
D10Mit189	WC-673
D10Mit192	WC-126
D10Mit193	WC-1483
D10Mit194	WC-1956
D10Mit198.1	WC-145
D10Mit2	WC-1846
D10Mit200	WC-1314
D10Mit201	WC-1946
D10Mit202	WC-1383
D10Mit205	WC-883
D10Mit205.3	WC-883
D10Mit206	WC-2054
D10Mit21	WC-1482
D10Mit210	WC-673
D10Mit212	WC-673
D10Mit213	WC-673
D10Mit214	WC-1252
D10Mit215	WC-936
D10Mit216	WC-502
D10Mit217	WC-1113
D10Mit220	WC-2013
D10Mit222	WC-1419
D10Mit224	WC-614
D10Mit225	WC-1693
D10Mit225.1	WC-1693
D10Mit227	WC-1583
D10Mit228	WC-249
D10Mit23	WC-1482
D10Mit230	WC-1853
D10Mit231	WC-1548
D10Mit232.2	WC-2094
D10Mit234	WC-1833
D10Mit235.1	WC-1833
D10Mit237	WC-1833
D10Mit238	WC-883
D10Mit239	WC-502
D10Mit24	WC-1833
D10Mit24.1	WC-1833
D10Mit24.2	WC-1833
D10Mit240	WC-1419
D10Mit242	WC-568
D10Mit245	WC-1814
D10Mit247	WC-701
D10Mit25	WC-883
D10Mit251	WC-1616
D10Mit252	WC-126
D10Mit254	WC-1483
D10Mit255	WC-1483
D10Mit257.1	WC-2091
D10Mit259	WC-1314
D10Mit260	WC-1356
D10Mit263	WC-1627
D10Mit264	WC-1548
D10Mit265	WC-1548
D10Mit266	WC-295
D10Mit267	WC-1833
D10Mit268	WC-883
D10Mit269	WC-1238
D10Mit270	WC-1697
D10Mit275	WC-1772
D10Mit278	WC-843
D10Mit279	WC-1218
D10Mit28	WC-1218
D10Mit281	WC-673
D10Mit285	WC-1956
D10Mit286	WC-1949
D10Mit287	WC-1693
D10Mit288.2	WC-1356
D10Mit289	WC-1383
D10Mit290	WC-1383
D10Mit291	WC-1772
D10Mit293	WC-1307
D10Mit295	WC-1705
D10Mit296	WC-1833
D10Mit297	WC-1227
D10Mit298	WC-1218
D10Mit299.3	WC-1419
D10Mit3	WC-1988
D10Mit300	WC-1946
D10Mit303.1	WC-443
D10Mit304	WC-1833
D10Mit308	WC-965
D10Mit312	WC-1814
D10Mit314	WC-1946
D10Mit32	WC-1933
D10Mit33	WC-1640
D10Mit34	WC-1640
D10Mit35	WC-883
D10Mit36	WC-1747
D10Mit38	WC-502
D10Mit40	WC-1747
D10Mit41	WC-1708
D10Mit42	WC-1583
D10Mit43	WC-1708
D10Mit46	WC-1705
D10Mit47	WC-1705
D10Mit5	WC-2091
D10Mit50	WC-673
D10Mit54	WC-936
D10Mit55	WC-936
D10Mit56	WC-224
D10Mit57	WC-1113
D10Mit58	WC-224
D10Mit59	WC-2091
D10Mit60	WC-453
D10Mit62	WC-404
D10Mit65	WC-1946
D10Mit66	WC-1853
D10Mit67	WC-2058
D10Mit68	WC-1548
D10Mit69	WC-2048
D10Mit71	WC-443
D10Mit74	WC-1833
D10Mit75	WC-352
D10Mit76	WC-1218
D10Mit77	WC-1218
D10Mit79	WC-341
D10Mit8	WC-249
D10Mit80	WC-341
D10Mit81	WC-681
D10Mit83	WC-2054
D10Mit85	WC-1988
D10Mit87	WC-1252
D10Mit89	WC-224
D10Mit91	WC-1693
D10Mit93	WC-249
D10Mit94	WC-1627
D10Mit95	WC-1548
D10Mit99	WC-1576
D11Mit1.1	WC-1822
D11Mit10	WC-1269
D11Mit100	WC-540
D11Mit101	WC-581
D11Mit103.1	WC-1439
D11Mit107.1	WC-1045
D11Mit107.2	WC-1045
D11Mit108	WC-1836
D11Mit109	WC-1836
D11Mit11	WC-581
D11Mit111	WC-415
D11Mit112	WC-1416
D11Mit113	WC-631
D11Mit116	WC-424
D11Mit118	WC-2008
D11Mit119	WC-579
D11Mit12	WC-107
D11Mit120	WC-579
D11Mit121	WC-819
D11Mit122	WC-82
D11Mit123.3	WC-697
D11Mit124	WC-697
D11Mit125	WC-697
D11Mit127	WC-48
D11Mit128	WC-107
D11Mit129	WC-72
D11Mit13	WC-48
D11Mit130	WC-1086
D11Mit131	WC-1435
D11Mit132	WC-697
D11Mit134	WC-671
D11Mit135	WC-1487
D11Mit135.1	WC-1487
D11Mit136	WC-82
D11Mit138	WC-1077
D11Mit139	WC-1077
D11Mit14	WC-913
D11Mit140	WC-415
D11Mit141	WC-415
D11Mit142	WC-1435
D11Mit143	WC-1359
D11Mit144	WC-2036
D11Mit151	WC-151
D11Mit153	WC-1077
D11Mit154	WC-742
D11Mit155	WC-1416
D11Mit157	WC-596
D11Mit159	WC-819
D11Mit160	WC-1787
D11Mit161	WC-1406
D11Mit165	WC-613
D11Mit167	WC-107
D11Mit168	WC-107
D11Mit170	WC-1200
D11Mit170.1	WC-1200
D11Mit171.2	WC-593
D11Mit173	WC-1487
D11Mit174	WC-82
D11Mit175	WC-1086
D11Mit176	WC-1077
D11Mit177	WC-1801
D11Mit178	WC-819
D11Mit179	WC-314
D11Mit180.2	WC-464
D11Mit181	WC-464
D11Mit182	WC-540
D11Mit184	WC-581
D11Mit185	WC-409
D11Mit186	WC-496
D11Mit187	WC-601
D11Mit188	WC-1086
D11Mit189	WC-1086
D11Mit19	WC-151
D11Mit190	WC-738
D11Mit191	WC-738
D11Mit193	WC-631
D11Mit194	WC-147
D11Mit195	WC-819
D11Mit196.1	WC-1229
D11Mit197	WC-913
D11Mit198	WC-697
D11Mit199	WC-2105
D11Mit2	WC-1352
D11Mit20.1	WC-1086
D11Mit200	WC-697
D11Mit201	WC-48
D11Mit202	WC-540
D11Mit203.1	WC-1439
D11Mit206	WC-1086
D11Mit208	WC-1416
D11Mit209	WC-631
D11Mit21	WC-1086
D11Mit210	WC-2120
D11Mit212	WC-1797
D11Mit213	WC-368
D11Mit214	WC-2006
D11Mit215	WC-671
D11Mit216	WC-1487
D11Mit217	WC-1836
D11Mit218	WC-1662
D11Mit22	WC-738
D11Mit220	WC-613
D11Mit223	WC-48
D11Mit224	WC-1406
D11Mit225	WC-540
D11Mit226	WC-904
D11Mit227	WC-1200
D11Mit23	WC-415
D11Mit230	WC-409
D11Mit232.1	WC-1836
D11Mit233	WC-1836
D11Mit234	WC-82
D11Mit236	WC-1086
D11Mit237	WC-1086
D11Mit239	WC-738
D11Mit240	WC-415
D11Mit243	WC-2120
D11Mit244	WC-424
D11Mit246	WC-2036
D11Mit247	WC-558
D11Mit249	WC-697
D11Mit250.1	WC-697
D11Mit250.2	WC-697
D11Mit251	WC-48
D11Mit252	WC-540
D11Mit254	WC-107
D11Mit256	WC-1500
D11Mit257	WC-1500
D11Mit258	WC-1406
D11Mit260	WC-596
D11Mit262	WC-1872
D11Mit266	WC-1836
D11Mit268	WC-1662
D11Mit269	WC-82
D11Mit270	WC-1086
D11Mit271	WC-1723
D11Mit273	WC-415
D11Mit275	WC-596
D11Mit276	WC-1801
D11Mit279	WC-1928
D11Mit28	WC-1647
D11Mit280	WC-424
D11Mit281	WC-819
D11Mit282	WC-1031
D11Mit282.1	WC-1031
D11Mit283	WC-311
D11Mit284	WC-1797
D11Mit285	WC-314
D11Mit287	WC-82
D11Mit288	WC-368
D11Mit289	WC-2027
D11Mit289.2	WC-2027
D11Mit290	WC-48
D11Mit291	WC-107
D11Mit294	WC-1884
D11Mit294.2	WC-1884
D11Mit295	WC-1200
D11Mit296	WC-82
D11Mit298.5	WC-1045
D11Mit299	WC-424
D11Mit300	WC-540
D11Mit301	WC-581
D11Mit302	WC-107
D11Mit303.1	WC-1439
D11Mit304	WC-1822
D11Mit307	WC-1662
D11Mit308	WC-82
D11Mit309	WC-1077
D11Mit310.1	WC-415
D11Mit313	WC-1435
D11Mit314	WC-1760
D11Mit316	WC-1408
D11Mit317	WC-596
D11Mit319	WC-558
D11Mit32	WC-2036
D11Mit320	WC-2120
D11Mit321	WC-424
D11Mit323	WC-416
D11Mit324.2	WC-613
D11Mit325	WC-1031
D11Mit326	WC-579
D11Mit326.1	WC-579
D11Mit327	WC-314
D11Mit328.2	WC-1787
D11Mit329	WC-697
D11Mit33	WC-311
D11Mit330	WC-697
D11Mit331	WC-1338
D11Mit332	WC-1729
D11Mit333	WC-1406
D11Mit334	WC-540
D11Mit335	WC-1118
D11Mit336	WC-540
D11Mit337.2	WC-1573
D11Mit338.3	WC-2006
D11Mit34	WC-2036
D11Mit344	WC-1323
D11Mit345	WC-1487
D11Mit347	WC-82
D11Mit348	WC-1077
D11Mit349	WC-1435
D11Mit35	WC-579
D11Mit351	WC-631
D11Mit352	WC-424
D11Mit353	WC-2036
D11Mit354	WC-311
D11Mit355	WC-819
D11Mit357	WC-314
D11Mit359	WC-697
D11Mit359.1	WC-697
D11Mit36	WC-579
D11Mit360	WC-1338
D11Mit361	WC-540
D11Mit363	WC-1487
D11Mit365	WC-558
D11Mit366	WC-2036
D11Mit367	WC-82
D11Mit368	WC-1045
D11Mit37	WC-311
D11Mit372	WC-424
D11Mit38.1	WC-1229
D11Mit38.2	WC-1229
D11Mit39	WC-1229
D11Mit4	WC-1647
D11Mit40	WC-2036
D11Mit41	WC-1797
D11Mit42.1	WC-107
D11Mit48.1	WC-1573
D11Mit49.1	WC-1573
D11Mit5	WC-631
D11Mit50	WC-464
D11Mit51	WC-1836
D11Mit53	WC-1597
D11Mit54	WC-1335
D11Mit56	WC-416
D11Mit58	WC-1269
D11Mit59.1	WC-697
D11Mit59.2	WC-697
D11Mit61	WC-581
D11Mit62	WC-904
D11Mit63	WC-1200
D11Mit64	WC-1435
D11Mit66	WC-311
D11Mit67	WC-1787
D11Mit69.2	WC-1118
D11Mit7.1	WC-424
D11Mit7.2	WC-424
D11Mit71	WC-607
D11Mit72	WC-1822
D11Mit75	WC-1200
D11Mit76	WC-1200
D11Mit77	WC-1200
D11Mit78	WC-1200
D11Mit79	WC-593
D11Mit81	WC-151
D11Mit82	WC-1323
D11Mit84	WC-1487
D11Mit85	WC-1918
D11Mit86	WC-415
D11Mit87	WC-742
D11Mit89	WC-631
D11Mit90	WC-2120
D11Mit91	WC-2036
D11Mit92	WC-2008
D11Mit93	WC-311
D11Mit94	WC-2036
D11Mit95	WC-1872
D11Mit96	WC-2036
D11Mit97	WC-579
D11Mit98	WC-1787
D11Mit99	WC-697
D12713	WC-815
D12Mit1	WC-1882
D12Mit10	WC-652
D12Mit10.2	WC-652
D12Mit102	WC-1858
D12Mit103	WC-928
D12Mit104.1	WC-152
D12Mit104.2	WC-152
D12Mit105	WC-652
D12Mit107	WC-649
D12Mit108	WC-1454
D12Mit109	WC-9
D12Mit11.3	WC-652
D12Mit110	WC-150
D12Mit114	WC-1568
D12Mit116	WC-1754
D12Mit119	WC-980
D12Mit12	WC-652
D12Mit121	WC-597
D12Mit122	WC-222
D12Mit123.1	WC-242
D12Mit123.2	WC-242
D12Mit126	WC-1048
D12Mit127	WC-893
D12Mit128	WC-1290
D12Mit129	WC-1290
D12Mit13	WC-652
D12Mit130	WC-1810
D12Mit130.3	WC-1810
D12Mit131	WC-1293
D12Mit132	WC-222
D12Mit134	WC-132
D12Mit135	WC-535
D12Mit136	WC-649
D12Mit137	WC-89
D12Mit138	WC-476
D12Mit139	WC-222
D12Mit14	WC-1754
D12Mit141	WC-201
D12Mit143	WC-1754
D12Mit144	WC-2080
D12Mit145	WC-535
D12Mit146	WC-911
D12Mit147	WC-1497
D12Mit149	WC-1754
D12Mit15	WC-1224
D12Mit151	WC-152
D12Mit153	WC-263
D12Mit154	WC-1447
D12Mit155	WC-1446
D12Mit16.1	WC-242
D12Mit160	WC-476
D12Mit161	WC-476
D12Mit164	WC-1874
D12Mit166	WC-1858
D12Mit167	WC-718
D12Mit169	WC-837
D12Mit17.1	WC-1078
D12Mit170	WC-837
D12Mit171	WC-649
D12Mit173	WC-815
D12Mit174	WC-1290
D12Mit175	WC-1290
D12Mit176	WC-233
D12Mit177	WC-233
D12Mit178	WC-1819
D12Mit179	WC-980
D12Mit181	WC-242
D12Mit182	WC-494
D12Mit183	WC-152
D12Mit185	WC-1893
D12Mit186	WC-103
D12Mit188	WC-216
D12Mit189	WC-1048
D12Mit191	WC-958
D12Mit192	WC-1290
D12Mit193	WC-476
D12Mit194	WC-980
D12Mit196	WC-1940
D12Mit197	WC-392
D12Mit199	WC-1048
D12Mit2	WC-9
D12Mit201	WC-1446
D12Mit203	WC-1754
D12Mit204	WC-476
D12Mit205	WC-476
D12Mit206	WC-476
D12Mit209	WC-1353
D12Mit209.2	WC-1353
D12Mit210	WC-446
D12Mit212	WC-1668
D12Mit213	WC-1668
D12Mit214	WC-1754
D12Mit215	WC-392
D12Mit216	WC-1353
D12Mit218	WC-652
D12Mit219	WC-1743
D12Mit221	WC-1497
D12Mit222	WC-103
D12Mit223	WC-1048
D12Mit224	WC-494
D12Mit225	WC-1668
D12Mit226	WC-1290
D12Mit227	WC-233
D12Mit230	WC-1732
D12Mit231	WC-1539
D12Mit232	WC-222
D12Mit233	WC-242
D12Mit233.2	WC-242
D12Mit236	WC-297
D12Mit237	WC-150
D12Mit238	WC-476
D12Mit239	WC-1819
D12Mit241	WC-1353
D12Mit242	WC-649
D12Mit243	WC-263
D12Mit244	WC-9
D12Mit245	WC-297
D12Mit247.2	WC-815
D12Mit248	WC-89
D12Mit250	WC-1568
D12Mit252	WC-1290
D12Mit254	WC-476
D12Mit255	WC-1754
D12Mit258	WC-1819
D12Mit259	WC-980
D12Mit260	WC-980
D12Mit262	WC-807
D12Mit263	WC-132
D12Mit264	WC-928
D12Mit266	WC-928
D12Mit267	WC-152
D12Mit268	WC-1743
D12Mit269	WC-1749
D12Mit27	WC-222
D12Mit270	WC-1454
D12Mit273	WC-1446
D12Mit274	WC-138
D12Mit275	WC-1732
D12Mit276	WC-1732
D12Mit278	WC-1293
D12Mit279	WC-242
D12Mit28	WC-718
D12Mit280	WC-1078
D12Mit281	WC-652
D12Mit282	WC-652
D12Mit285	WC-1048
D12Mit286	WC-1290
D12Mit287	WC-1290
D12Mit287.2	WC-1290
D12Mit288	WC-1754
D12Mit289	WC-1858
D12Mit29	WC-718
D12Mit290	WC-1858
D12Mit293	WC-597
D12Mit3	WC-1290
D12Mit30	WC-1539
D12Mit33	WC-1668
D12Mit35.1	WC-89
D12Mit37	WC-928
D12Mit4	WC-2018
D12Mit41.1	WC-2101
D12Mit41.3	WC-2101
D12Mit46	WC-263
D12Mit47	WC-980
D12Mit49	WC-837
D12Mit5	WC-1754
D12Mit50	WC-718
D12Mit51	WC-1819
D12Mit52	WC-1810
D12Mit53	WC-222
D12Mit54	WC-1048
D12Mit56	WC-1327
D12Mit57	WC-652
D12Mit59	WC-1454
D12Mit6	WC-980
D12Mit60	WC-911
D12Mit61	WC-2121
D12Mit62	WC-9
D12Mit64	WC-893
D12Mit65	WC-1048
D12Mit66	WC-1048
D12Mit67	WC-1048
D12Mit68	WC-446
D12Mit7	WC-1858
D12Mit70	WC-89
D12Mit71	WC-89
D12Mit72	WC-1568
D12Mit74	WC-138
D12Mit76	WC-1819
D12Mit77	WC-1847
D12Mit78	WC-1847
D12Mit80	WC-242
D12Mit82	WC-837
D12Mit85	WC-649
D12Mit87	WC-1048
D12Mit88	WC-1048
D12Mit89	WC-815
D12Mit9	WC-152
D12Mit90	WC-1446
D12Mit91	WC-1446
D12Mit92	WC-1446
D12Mit94	WC-476
D12Mit96	WC-2004
D12Mit97	WC-1539
D12Mit98	WC-1539
D12Mit99	WC-1858
D13738	WC-715
D13Mit10	WC-972
D13Mit102	WC-208
D13Mit103	WC-208
D13Mit105	WC-605
D13Mit106	WC-605
D13Mit108	WC-1120
D13Mit11.3	WC-1571
D13Mit110	WC-1339
D13Mit111	WC-1339
D13Mit113	WC-1821
D13Mit114	WC-2015
D13Mit115	WC-354
D13Mit117	WC-61
D13Mit118	WC-1515
D13Mit119	WC-906
D13Mit120	WC-972
D13Mit122	WC-1256
D13Mit123	WC-1013
D13Mit124	WC-1986
D13Mit125	WC-208
D13Mit128	WC-1339
D13Mit129	WC-1898
D13Mit13	WC-1821
D13Mit130	WC-1898
D13Mit131	WC-1340
D13Mit132	WC-945
D13Mit133	WC-1922
D13Mit134	WC-241
D13Mit136	WC-1599
D13Mit137	WC-61
D13Mit138	WC-906
D13Mit140	WC-734
D13Mit141	WC-1256
D13Mit142	WC-1256
D13Mit143.1	WC-1571
D13Mit144	WC-1339
D13Mit145	WC-674
D13Mit146	WC-998
D13Mit147	WC-2129
D13Mit149	WC-449
D13Mit150.2	WC-1909
D13Mit151	WC-283
D13Mit152	WC-721
D13Mit153	WC-410
D13Mit154	WC-942
D13Mit155	WC-1987
D13Mit157	WC-1256
D13Mit158	WC-1083
D13Mit159	WC-605
D13Mit16	WC-354
D13Mit160	WC-1120
D13Mit161	WC-1120
D13Mit162	WC-1692
D13Mit163	WC-1922
D13Mit164	WC-1987
D13Mit165	WC-1987
D13Mit166	WC-972
D13Mit167	WC-1256
D13Mit169	WC-1120
D13Mit17	WC-354
D13Mit170	WC-449
D13Mit171	WC-1552
D13Mit172	WC-241
D13Mit173	WC-2015
D13Mit174	WC-1692
D13Mit175	WC-1153
D13Mit176	WC-1922
D13Mit177	WC-61
D13Mit178	WC-1987
D13Mit179	WC-1987
D13Mit18	WC-1601
D13Mit180	WC-1987
D13Mit181	WC-1987
D13Mit182	WC-972
D13Mit184	WC-1821
D13Mit186	WC-1256
D13Mit189	WC-1571
D13Mit19	WC-1987
D13Mit190.2	WC-208
D13Mit191	WC-2137
D13Mit194	WC-2129
D13Mit195	WC-998
D13Mit196	WC-549
D13Mit197	WC-1922
D13Mit198	WC-1599
D13Mit199	WC-1264
D13Mit20	WC-1821
D13Mit201	WC-674
D13Mit202	WC-1896
D13Mit203.2	WC-998
D13Mit204	WC-282
D13Mit205	WC-721
D13Mit206	WC-688
D13Mit207	WC-1692
D13Mit208	WC-1821
D13Mit209	WC-1256
D13Mit21	WC-1821
D13Mit210	WC-1571
D13Mit211	WC-1970
D13Mit213	WC-449
D13Mit214	WC-1552
D13Mit216	WC-241
D13Mit218	WC-410
D13Mit219	WC-410
D13Mit219.2	WC-410
D13Mit220	WC-1922
D13Mit222	WC-734
D13Mit223	WC-1256
D13Mit225	WC-674
D13Mit227	WC-42
D13Mit228	WC-549
D13Mit229	WC-906
D13Mit23	WC-1821
D13Mit230	WC-555
D13Mit231	WC-674
D13Mit233	WC-761
D13Mit234	WC-1970
D13Mit235	WC-945
D13Mit237	WC-1692
D13Mit238.1	WC-1692
D13Mit24	WC-1571
D13Mit241	WC-1599
D13Mit242	WC-1599
D13Mit243	WC-1987
D13Mit244	WC-1987
D13Mit245	WC-1987
D13Mit247	WC-972
D13Mit248	WC-734
D13Mit249	WC-734
D13Mit25	WC-1571
D13Mit250	WC-1821
D13Mit251	WC-1821
D13Mit252	WC-1256
D13Mit254	WC-1530
D13Mit255	WC-326
D13Mit256	WC-674
D13Mit26	WC-1571
D13Mit261	WC-549
D13Mit262.2	WC-549
D13Mit264	WC-1692
D13Mit265	WC-1599
D13Mit267	WC-1987
D13Mit268	WC-972
D13Mit269	WC-972
D13Mit270	WC-1901
D13Mit271	WC-410
D13Mit272	WC-1073
D13Mit273	WC-1922
D13Mit274	WC-1601
D13Mit276	WC-1987
D13Mit277	WC-1987
D13Mit278	WC-972
D13Mit279	WC-1256
D13Mit28	WC-1120
D13Mit280	WC-1927
D13Mit282	WC-1256
D13Mit283	WC-1013
D13Mit284	WC-1571
D13Mit285	WC-2137
D13Mit286	WC-605
D13Mit287	WC-1970
D13Mit29	WC-1623
D13Mit291	WC-1898
D13Mit292	WC-555
D13Mit293	WC-549
D13Mit296	WC-61
D13Mit298	WC-860
D13Mit3	WC-354
D13Mit30	WC-998
D13Mit301	WC-2021
D13Mit302	WC-2021
D13Mit303	WC-1692
D13Mit304	WC-241
D13Mit305	WC-1692
D13Mit306	WC-1692
D13Mit307	WC-1599
D13Mit308	WC-1987
D13Mit310	WC-847
D13Mit312	WC-1530
D13Mit313	WC-1927
D13Mit316	WC-1901
D13Mit318.2	WC-1256
D13Mit319	WC-1896
D13Mit32	WC-1909
D13Mit34	WC-1987
D13Mit35	WC-1340
D13Mit36	WC-998
D13Mit37	WC-998
D13Mit38	WC-61
D13Mit39	WC-1013
D13Mit4	WC-1601
D13Mit41	WC-1571
D13Mit43	WC-1256
D13Mit44	WC-1168
D13Mit45	WC-42
D13Mit47	WC-1970
D13Mit48	WC-1571
D13Mit49	WC-1987
D13Mit5	WC-972
D13Mit50	WC-1375
D13Mit53.4	WC-549
D13Mit54	WC-1897
D13Mit56	WC-1692
D13Mit57	WC-1692
D13Mit58	WC-1922
D13Mit59	WC-61
D13Mit60	WC-1601
D13Mit63.1	WC-2089
D13Mit64	WC-1987
D13Mit65	WC-1694
D13Mit66	WC-1986
D13Mit67	WC-2128
D13Mit68	WC-674
D13Mit69	WC-860
D13Mit7	WC-1256
D13Mit70	WC-998
D13Mit71	WC-998
D13Mit72	WC-998
D13Mit74	WC-1901
D13Mit75	WC-42
D13Mit76	WC-1898
D13Mit77	WC-282
D13Mit78	WC-1340
D13Mit79	WC-942
D13Mit81	WC-688
D13Mit83	WC-1958
D13Mit84	WC-1922
D13Mit85	WC-1601
D13Mit87	WC-61
D13Mit88	WC-61
D13Mit89	WC-1515
D13Mit9	WC-208
D13Mit90	WC-1264
D13Mit91	WC-1987
D13Mit92	WC-1987
D13Mit93	WC-972
D13Mit94	WC-1264
D13Mit95	WC-42
D13Mit97	WC-674
D13Mit99	WC-674
D14Mit10	WC-300
D14Mit101	WC-1185
D14Mit102	WC-1008
D14Mit104	WC-323
D14Mit105	WC-1679
D14Mit108	WC-300
D14Mit11	WC-300
D14Mit111.3	WC-1170
D14Mit113	WC-651
D14Mit116	WC-780
D14Mit117	WC-84
D14Mit118	WC-874
D14Mit119	WC-1180
D14Mit120	WC-1719
D14Mit121	WC-1222
D14Mit122	WC-2074
D14Mit123	WC-1008
D14Mit124	WC-1698
D14Mit125	WC-788
D14Mit126	WC-1180
D14Mit129	WC-1146
D14Mit13	WC-355
D14Mit130	WC-1185
D14Mit132.2	WC-1677
D14Mit133	WC-1274
D14Mit134	WC-1146
D14Mit135	WC-1607
D14Mit136	WC-1607
D14Mit137	WC-1180
D14Mit138	WC-1180
D14Mit139.2	WC-300
D14Mit141	WC-1146
D14Mit142	WC-1734
D14Mit143	WC-1854
D14Mit144	WC-323
D14Mit147.1	WC-300
