Locus	Assay	Chrom	Genetic Position	Contig	Yacs
	06.MMHAP89FLB3.seq				288_E_2 360_D_7 388_A_4
	24.MMHAP12FLH3.seq				115_E_2 120_A_8 160_G_6 287_G_2 301_B_12 416_G_4
	35.MMHAP38FRD11.seq				114_C_7 360_B_11 377_H_7 386_H_8
	Results_ER_9_1_95_4_20.seq				188_D_1 321_F_10 343_C_9 343_D_8 419_B_11
	13.MMHAP90FLE1.seq				118_A_10 141_C_9 159_B_4 180_G_2 214_C_12 312_F_3 313_F_2 321_E_3 344_D_12 344_E_12 380_G_7 417_B_10 463_A_12
	33.MMHAP4FRC12.seq				118_E_7-f 179_E_11 285_G_10 300_C_7 388_F_11 403_D_1 424_G_5
	43.MHAa52h7.seq				286_B_8 433_H_3
	20.MMHAP26FLG2.seq				121_D_4 121_E_10 132_A_8 170_E_8 171_C_9 322_H_1 346_D_5 445_C_3 456_F_2 461_C_11 462_E_11 88_G_3
	15.mHAa3e3.seq				358_G_6
	MHAa31d6.seq				181_E_11 427_E_6
	X57939				131_G_4
	D17938				214_E_4 417_E_4
	12.MHAa77a12.seq				140_F_5
	32.MMHAP12FLC5.seq				386_H_7 88_H_6
	11.MHAa90a11.seq				451_A_4
	35.MMHAP47FLD5.seq				150_H_11 187_B_2 187_C_3 193_B_7 199_F_12 330_C_2 357_E_12 375_F_11 439_H_2 450_D_11 452_B_2 454_A_11
	U10102				170_E_5 173_B_9 180_A_9
	04.MMHAP18FLB1.seq				153_A_10 179_F_4 179_F_5 320_F_10 330_H_2 405_F_9 406_F_8 408_D_5 447_H_12 464_B_1
	13.mHAa3e1.seq				255_G_4
	10.MMHAP62FLD1.seq				125_H_4 140_F_11 156_D_6 200_A_5 223_A_1 360_C_1 360_D_1
	28.MMHAP91FRB10.seq				166_H_1 193_D_5 311_B_7 361_C_12 386_F_11 402_F_10
	36.MMHAP31FLD6.seq				152_A_2 312_A_7 333_G_3-f 462_E_5
	01.MMHAP94FRA7.seq				218_F_6 285_E_3 345_A_5 392_G_5 463_D_3
	15.MHAa93f3.seq				126_C_6 147_D_6 160_B_8 185_A_5 379_A_12 463_E_9
	02.MMHAP84FLA2.seq				119_B_7 212_B_11 385_C_8
	Results_ER_9_1_95_4_4.seq				139_E_3 139_F_3 292_B_11 341_H_6 396_C_3 426_A_1 444_F_8
	26.MHAa56g2.seq				343_D_6
	29.MMHAP14FRB11.seq				171_H_10 203_F_10 212_C_8 463_E_10
	38.MMHAP20FLE5.seq				114_G_1 179_A_12 277_D_9 301_F_12 305_G_5 449_F_2
	D16215				170_H_10
	19.MMHAP23FLG1.seq				126_A_9 127_B_6 158_E_2 188_A_8 348_C_2 390_E_8
	43.MHAa96d7.seq				200_D_7 307_B_8 428_F_7 463_G_7
	MHAa47f11.seq				163_G_8 415_E_11 446_D_7
	M86750				405_C_3
	28.MMHAP30FLB4.seq				455_E_11
	mHAa21f7.seq				150_E_5 198_H_5 256_C_12 386_G_3 462_H_6
	15.MMHAP15FLE3.seq				133_E_10 307_E_7 375_F_12 382_E_1 456_B_11
	D19397				168_H_9 344_C_8
	MHAa97a3.seq				128_D_9 350_E_3 415_F_10
	MHAa43h5.seq				305_C_9 316_C_9 417_G_12 437_A_9 439_A_11
	Z26580				113_D_10 136_B_8 162_E_5 183_E_3 311_G_12 344_D_3 393_C_3 460_B_3 462_F_7
	46.MMHAP27FRH10.seq				149_H_6 163_F_10 177_H_9 240_H_2 303_H_11 388_B_3
	MHAa7a8.seq				128_E_11 137_C_2 179_D_8 308_F_12 312_C_4 361_C_11 462_G_7
	41.MMHAP4FLF5.seq				110_B_7 117_G_1 212_B_2
	MHAa87a2.seq				115_B_6 177_D_7 358_D_7
	12.MMHAP66FLD3.seq				147_A_1 388_F_12 417_E_7 462_H_10
	15.MMHAP45FRE9.seq				348_C_9 390_A_2 396_H_11
	08.MMHAP38FLC2.seq				165_H_7 395_C_5 418_E_3
	L47650				115_F_12 121_G_7 359_C_10 421_H_3 464_D_7
	11.MHAa52e11.seq				124_B_6 324_H_6 415_G_5 447_B_2
	34.MMHAP6FRD10.seq				151_A_9 200_A_12
	05.MMHAP85FRB8.seq				133_E_3 134_A_4 156_A_4 168_A_4 285_H_4 418_H_5 450_D_6 450_D_7
	X87671				170_C_6 331_G_7
	28.MMHAP34FLB4.seq				457_F_4 462_B_2
	M98502				149_F_6 164_A_1 164_E_6 217_H_3 316_D_11 448_A_10
	31.MMHAP9FRC10.seq				156_F_12 180_C_1 180_H_6 211_D_3 273_C_10 387_E_11 448_D_3
	01.MMHAP54FRA7.seq				134_F_10 165_H_7 379_D_2 427_G_1 458_B_12
	27.MMHAP80FLA6.seq				126_C_1 312_D_3 350_D_12 396_C_2 397_A_3 412_H_2 430_H_4
	33.MMHAP54FLC6.seq				131_E_10 173_C_1
	33.mHAa9h9.seq				289_F_6 304_A_2 335_D_1 343_E_5 393_D_4
	40.MMHAP31FLF4.seq				218_D_11
	MHAa70f8.seq				119_E_11 218_B_3 292_A_10 418_C_7 441_B_3
	MHAa54b4.seq				117_G_12 156_D_7 185_H_9 285_F_12 403_H_12
	14.MMHAP10FRE8.seq				302_B_10 333_D_9 402_A_4 414_B_9 448_H_8
	MHAa84c8.seq				110_H_3 277_C_4 289_E_4 457_C_9
	22.mHAa8a10.seq				133_A_6 137_B_9
	29.MMHAP4FRB11.seq				214_F_5 350_H_9 397_C_3 397_D_4 455_D_6
	48.MMHAP23FLH6.seq				134_B_4 164_D_6 255_C_9
	R75092				129_B_3 358_D_4 377_E_7 378_G_5 402_D_6 424_E_11 447_D_6 464_E_11
	02.MMHAP63FRA8.seq				131_C_6 278_G_5 329_B_9 439_E_7
	R75254				218_D_6 266_H_6 285_A_8 285_D_8 306_F_5 406_A_5
	44.MMHAP36FLG5.seq				152_F_3 181_E_8 214_E_3 281_F_6 396_F_3 419_E_9 459_E_12
	D19399				396_H_10
	43.MMHAP75FLG4.seq				120_A_1 180_A_8 212_H_11 381_A_2 385_D_11 443_G_11 455_H_12
	Z21503				183_B_6 281_C_9 362_C_7 464_H_1 87_A_3
	05.MMHAP81FRB8.seq				167_A_1 187_A_3 375_D_4 375_G_2 461_D_12
	22.MMHAP28FRH7.seq				114_E_4 120_D_1 136_C_5 150_G_9 165_H_7 167_H_5 183_B_10 184_C_10 317_A_1 349_B_9 380_C_9
	R75334				203_B_8 375_B_5
	28.MMHAP64FLB4.seq				117_F_5 223_G_12 351_F_6 417_H_7 433_F_4 442_E_6 87_E_8
	M13685				137_H_11 181_H_11 188_D_6 409_C_3 434_A_5
	18.MMHAP47FLF3.seq				387_F_7 441_E_5 449_A_12 449_A_5 449_B_5 449_D_1
	L78075				171_D_4 193_H_4 290_C_10
	23.MMHAP59FLH2.seq				117_E_6 161_D_2 311_D_4 334_H_2 361_B_12 391_E_7 398_D_8 398_E_8 408_F_5 434_D_4 451_A_9 463_H_11
	31.MMHAP87FLC4.seq				138_D_9-f 164_E_3 295_G_5
	03.MMHAP19FRA9.seq				120_E_10 122_H_8 127_C_8 128_B_8 144_B_5 288_C_10 296_F_4 297_B_6 308_G_6 461_C_2 461_D_7 463_E_8
	MHAa67a1.seq				328_H_5
	M64292				118_H_1 120_E_9 193_C_5 304_A_12 306_G_1 462_F_9
	29.MMHAP75FLB5.seq				128_E_5 135_A_7 158_F_7 171_G_1 173_B_7 179_G_10 198_F_7 198_G_6 288_D_8 361_F_2 462_B_1
	X13335				163_H_9 169_C_6 185_B_6 464_A_1
	M63725				188_E_11 380_C_4 397_E_12 430_H_8 435_B_12 438_A_4 460_E_6
	11.MMHAP54FRD8.seq				323_C_9
	mHAa21g10.seq				128_A_10 177_F_9 405_G_11 464_A_6 464_A_7
	MDB0925				183_H_8
	12.MMHAP27FRD9.seq				183_B_6 281_C_9 362_C_7 87_A_3
	39.MMHAP84FLE6.seq				463_E_12 87_D_12
	36.MMHAP72FLD6.seq				361_D_3 444_A_5
	06.MMHAP53FRB9.seq				160_F_12 166_D_5 188_H_2 377_G_5 448_A_6
	39.MMHAP35FLE6.seq				387_F_8 444_A_5 457_D_11
	MHAa67g2.seq				170_H_10 302_B_10 333_D_9 423_G_4
	MHAa78a8.seq				239_D_1 405_D_6 439_B_7 439_E_6
	MHAa97e2.seq				378_F_5 405_A_6 406_B_12 416_G_12 420_H_8
	R74931				159_E_1 217_C_9 281_G_1 453_E_6
	04.MMHAP58FRB7.seq				396_C_12 419_G_2
	17.MMHAP38FLF2.seq				118_F_4 128_E_8 128_G_3 180_B_10 187_D_12 187_H_5 335_A_3 335_H_6 359_G_11
	27.MMHAP88FLA6.seq				127_E_10 193_B_4 386_F_4 414_D_1 414_E_2 415_E_4
	37.MMHAP62FLE4.seq				118_B_10 150_D_11 183_B_2 297_H_3 360_C_1 360_D_1 376_F_4 391_H_2 454_C_8
	10.MMHAP54FRD7.seq				255_A_12 419_H_2
	36.MMHAP35FLD6.seq				144_A_7 341_A_8
	MHAa84a10.seq				316_D_12 359_C_12 382_D_3 453_H_9
	23.MMHAP16FRH8.seq				137_H_4 345_D_8 345_F_3
	05.MMHAP42FRB8.seq				156_D_5 156_G_2 312_G_10 359_C_11 390_F_8 417_C_12 444_A_12 444_B_11
	22.MMHAP54FRH7.seq				282_B_2
	X13664				118_G_3 138_A_6-f 152_E_10 298_B_2 311_B_7 331_G_2
	10.MMHAP18FRD7.seq				158_H_11 312_D_12 343_D_5 393_G_11 397_G_8
	MDB0924				375_E_11 393_H_10 416_H_9
	39.MMHAP36FRE12.seq				311_D_2 342_D_5 356_C_12
	R75250				180_A_8 285_A_8 312_H_9 332_F_9 397_E_5 434_F_12 465_H_8
	MHAa97a6.seq				118_A_8 193_G_5 380_H_4 397_G_9 433_D_10 460_E_9
	20.mHAa9g8.seq				114_B_4 131_C_8 390_B_1 419_H_1
	18.MMHAP18FRF9.seq				114_G_1 114_H_1 179_A_12 301_F_12 305_G_5
	17.MMHAP56FRF8.seq				117_E_1 150_E_11 398_F_3 398_G_3 398_H_3 408_C_10 445_H_5 449_E_10
	29.MMHAP28FLB5.seq				418_A_6 441_H_7
	05.MMHAP95FRB8.seq				172_E_8 392_C_12 411_D_11 457_D_3-f
	Y00850				127_H_11 129_A_11 133_B_9 140_C_6 188_E_1 279_G_3 311_B_11 316_H_6 449_F_10 454_B_3
	28.MMHAP66FLB4.seq				119_E_10 122_B_11 122_D_4 134_F_10 293_A_4 324_B_6
	14.MHAa90b2.seq				458_B_1 458_B_3 460_F_9
	29.MMHAP7FRB11.seq				144_E_4 381_B_6 411_B_6 455_F_4
	15.MMHAP65FRE9.seq				115_D_5 150_D_6 152_E_10 153_B_9 218_F_11 306_D_12 311_E_10 397_H_10 441_A_4 451_H_5-f
	N28165				117_F_1 165_F_12 171_E_9 385_E_10 386_E_9
	44.MMHAP33FLG5.seq				463_E_12
	37.MMHAP16FLE4.seq				217_C_7 217_C_8 420_D_11
	MHAa97e1.seq				149_G_7 171_C_9 223_C_12 239_D_10 287_H_12 344_G_10 384_F_1 391_C_10 395_H_7 417_C_12 429_B_5 433_E_5 88_G_3
	MHAa84f7.seq				132_C_11 148_D_1 150_E_12 278_E_8 329_B_12 344_G_8 439_G_2 452_F_9
	MHAa67f6.seq				119_E_7 185_D_12 299_D_5 459_G_9
	19.MMHAP29FLG1.seq				281_F_8 296_E_5
	M16238				117_D_11 279_C_7 279_E_4 381_B_12 391_G_2 411_C_12 447_G_1
	16.MMHAP23FLF1.seq				137_A_11 317_G_12 386_D_4 398_F_1 398_F_9 398_H_1
	M63445				168_A_12 282_A_5
	24.MMHAP53FRH9.seq				162_E_11 301_A_12 331_D_2 409_E_4
	23.MMHAP91FRH8.seq				388_F_11
	X12521				287_D_2 324_G_2 386_F_4 387_H_4 450_D_3 451_D_2
	06.MMHAP67FRB9.seq				129_C_10 153_E_10 296_G_4 346_B_12 395_A_12 423_E_1 428_E_1 439_A_8
	29.MMHAP61FLB5.seq				136_C_7 326_E_12
	01.MMHAP10FA1.seq				116_H_6 278_H_3
	08.MHAa26T.seq				117_C_1 137_A_3 139_D_5 326_C_1 375_C_9 421_E_2 463_F_4
	MHAa64d4.seq				375_C_10 423_F_12 426_C_12 427_B_6
	17.MMHAP46FRF8.seq				282_F_2 304_G_1 313_F_5 444_D_4 444_F_3 444_H_1
	45.MMHAP88FLG6.seq				386_E_5 418_H_2-f
	01.MMHAP28FRA7.seq				350_G_11 376_A_1
	25.MMHAP61FRA10.seq				163_D_12 211_E_10 360_D_5 398_F_1 398_F_9 398_H_1
	48.MMHAP83FRH12.seq				397_C_5
	01.MMHAP16FRA7.seq				117_F_8 121_G_7 310_C_8 359_C_10 359_D_8 359_F_12 391_D_6 464_D_7 87_H_7
	MHAa38e2.seq				134_B_1 170_D_9 352_A_12 391_B_10
	23.MHAa92b11.seq				334_B_5 334_C_4 387_G_9
	05.MMHAP5FLB2.seq				124_G_1 131_B_7 135_A_7 170_H_12 385_G_12 433_E_7 433_F_9 450_F_5
	28.MMHAP7FLB4.seq				217_G_8
	X81058				132_A_11 134_D_2 184_E_2 411_C_7 419_A_4
	35.MMHAP31FLD5.seq				255_D_8
	25.MHAa52g1.seq				150_D_4 178_A_5 317_C_4 317_C_5 325_B_5 377_F_9 384_H_2 415_G_3 421_G_7 448_A_10
	16.MMHAP34FLF1.seq				132_A_8 281_B_11 303_G_6 326_D_10 465_G_6 87_H_11
	06.MMHAP71FLB3.seq				113_B_5 121_C_10-f 386_E_4 390_G_10 414_H_4
	MHAa81f10.seq				166_C_8 297_B_2 389_D_7 449_D_9
	X79082				148_F_9 171_F_8 459_D_7
	34.MMHAP81FLD4.seq				116_H_8 159_H_4 329_H_11 389_D_4 458_H_8
	37.MMHAP5FLE4.seq				181_E_7 188_B_10 376_G_8 433_E_1
	29.MMHAP69FRB11.seq				139_D_7-f 188_H_7 313_H_2 313_H_4 324_H_6 447_B_2 464_B_10
	12.MMHAP53FRD9.seq				177_G_10 381_H_12
	11.MMHAP91FRD8.seq				127_E_12 139_G_1 164_G_9 183_G_6 183_G_8 278_G_5 402_D_6
	18.MMHAP75FLF3.seq				385_F_1 411_B_10 426_B_9
	MDB0439				173_A_11 181_F_9
	12.MMHAP58FLD3.seq				305_E_9 433_D_9
	MTH2950				171_D_6 388_F_6 452_E_4
	X79083				148_F_9 459_D_7
	37.MMHAP66FLE4.seq				159_E_3 163_E_10 306_D_12 460_D_10
	29.MHAa55g5.seq				298_A_10 87_D_5
	18.MMHAP83FRF9.seq				183_E_4 287_E_6 310_B_9 342_C_1 380_B_6
	24.MMHAP57FRH9.seq				118_A_3 128_H_5 150_H_10 303_C_6 307_G_7 384_H_3 391_H_3 415_F_8 418_F_3-f
	20.MHAa98f8.seq				119_H_11 382_H_1 417_C_11
	45.MMHAP17FG6.seq				152_F_4 362_F_7 441_G_1
	33.MMHAP79FRC12.seq				134_B_11 161_C_5 213_B_4 213_C_2 305_G_9 313_D_3 456_B_11 462_D_12 462_E_12
	MHAa31c7.seq				128_E_11 173_F_6 179_F_6 307_F_10 392_A_5 435_H_4
	14.MHAa92f2.seq				326_F_1 384_D_8 434_E_1
	MHAa84e5.seq				117_C_10 185_A_10 320_B_10
	X86374				87_A_3
	X79084				148_F_9
	12.MMHAP4FRD9.seq				125_H_1 129_G_10 151_H_3
	01.MMHAP59FLA1.seq				168_F_6 240_A_5 328_F_11 351_B_12 464_H_8
	D19199				151_F_11 158_H_11 214_D_8 304_C_11 309_A_1 359_D_8 386_F_10 387_A_10 398_A_2 463_A_7
	U01023				273_F_4 380_G_3
	03.MMHAP54FLA3.seq				387_E_11 410_D_3 448_D_3
	16.MMHAP88FRF7.seq				387_C_6 405_D_4
	33.MMHAP88FLC6.seq				323_A_9 323_B_9 323_C_9
	MHAa43g1.seq				169_C_8 200_G_6 433_G_5
	X75926				139_E_6 316_H_12 436_D_2
	D29015				168_A_10 398_B_3 426_E_3
	24.MMHAP15FLH3.seq				119_E_8 134_H_5 296_G_7 344_B_4 457_F_5
	39.MMHAP7FLE6.seq				281_G_10 317_B_12 405_A_1
	47.MMHAP62FRH11.seq				185_F_2 281_A_5 306_E_5 326_H_7 87_G_10
	35.MMHAP27FRD11.seq				134_A_12 148_G_1 200_H_6 342_A_7 375_E_9-f 375_G_3 398_B_4 398_H_9
	L22355				159_E_10 170_H_1 177_B_3 177_F_4 285_E_8 289_G_10 289_H_8 306_D_3 346_G_2 346_G_3 87_H_3
	46.MMHAP12FRH10.seq				136_G_9 376_A_10 386_C_5 459_B_11
	03.MMHAP50FLA3.seq				185_E_11 345_B_7 429_D_1
	27.MMHAP88FRA12.seq				167_B_9 168_D_12 388_D_6 405_B_4 405_H_4 434_F_5 437_D_7
	28.MMHAP34FRB10.seq				115_E_5 193_A_9 435_A_1
	11.MMHAP11FLD2.seq				120_F_2 171_G_1 298_C_10 303_G_1 376_A_11
	39.MHAa91h3.seq				110_H_11 113_H_2 126_E_12 127_A_5 153_C_7 172_E_6 266_F_1 300_C_9 357_F_4 357_F_6 361_G_2 381_D_4 422_C_8 463_G_4
	08.MMHAP54FRC8.seq				445_H_3
	Results_ER_8_28_95_2_19.seq				119_F_8 169_C_1 185_D_7 309_E_5 431_A_1
	25.MHAa96c1.seq				163_D_3 170_C_7 333_H_12
	37.MMHAP9FLE4.seq				110_C_3 117_C_9 119_B_7 119_H_1 134_C_1 134_F_12 144_F_2 149_H_7 170_F_11 179_D_10 212_B_11 385_C_8 453_E_10
	Results_ER_8_29_95_1_24.seq				120_B_12 173_C_11 177_H_4 375_F_12 419_D_12 431_A_1
	33.MMHAP15FRC12.seq				156_E_5 185_C_1 283_E_1 350_H_4
	MHAa21d2.seq				266_C_7 287_A_7
	U12029				185_C_5 278_B_9 437_B_2 460_E_4
	12_5_13_1.seq				115_D_1 134_H_11 160_B_6 214_C_8 214_D_6 214_D_7 278_D_8 325_C_10 358_F_1 358_G_8
	09.MMHAP66FRC9.seq				185_D_7 296_A_8 331_H_3 415_C_12 436_A_11
	Results_ER_9_1_95_2_8.seq				387_B_5 414_B_9
	Z46757				119_B_9 184_A_9 321_C_3 329_D_9 360_F_4 380_E_1 433_G_10 433_H_9
	D18406				211_C_4 359_G_9 457_D_9
	X93328				160_F_10 359_H_4 461_E_10
	X06246				136_D_5 159_B_10 421_F_12 451_F_4
	18.MMHAP87FRF9.seq				173_C_8 312_H_11 385_F_6 409_F_10 422_A_10
	12.mHAa9f12.seq				148_D_12
	T25669				121_F_11 169_G_6 385_C_6 411_C_6 87_E_9
	31.MMHAP25FRC10.seq				346_A_4 359_H_7 426_B_4 457_D_10
	14.MMHAP28FRE8.seq				126_H_10 149_G_2 398_F_9 398_H_1 433_H_6 463_C_11
	16.MMHAP33FRF7.seq				119_C_6 121_A_9 131_C_7 255_A_7 455_B_3
	17.MMHAP27FRF8.seq				295_C_12 326_C_5 384_B_3 385_E_10 448_B_8
	10.MMHAP22FRD7.seq				124_F_5 170_G_1 341_B_9 385_A_10 450_E_7
	X94478				144_D_7 156_F_5
	MHAa7a11.seq				144_H_4 161_B_4 173_A_11 307_B_6 334_F_6 402_C_1 460_F_1
	24.MMHAP34FRH9.seq				153_C_4 287_A_4 319_F_1 439_B_8
	20.MMHAP52FRG8.seq				137_H_4
	47.MMHAP81FLH5.seq				113_B_4 129_G_11 200_F_12 430_A_5
	Z11870				460_B_11
	M18776				183_E_9 405_C_1 405_H_7 406_H_7 434_E_10
	37.MHAa64h1.seq				136_G_9 376_A_10 386_C_5 452_A_4 459_B_11
	X61453				123_C_2 217_F_6 290_D_7 410_G_5 445_D_10 445_E_8
	02.MMHAP5FRA8.seq				114_H_3 127_E_11 160_F_7 302_A_8 310_C_9 386_E_12 389_B_11 403_F_5 416_H_9
	U44088				148_E_7 161_C_5 278_G_12 278_G_7 322_G_6 375_C_12 388_D_3 388_D_9 437_F_6-f
	24.MMHAP27FRH9.seq				193_D_11 313_H_2 377_C_8 387_C_4 396_B_10 415_C_4
	15.MMHAP36FRE9.seq				149_B_7 165_F_5 199_A_12 281_G_6 362_B_9 377_A_12 427_A_7 433_A_9 462_H_5
	20.MMHAP29FLG2.seq				133_E_10 135_A_7 361_F_2 425_G_10 449_E_12 455_G_4 455_H_5
	21.MMHAP81FRG9.seq				144_H_8 167_G_6 199_H_7 402_A_5 410_G_3 439_E_11 442_A_8 448_H_4
	18.MMHAP53FRF9.seq				178_G_9 289_E_5 289_G_5 311_D_4 389_E_9 408_F_7 437_E_6
	15.MMHAP4FLE3.seq				118_B_10 150_D_11 376_F_4 437_A_1 437_E_8 439_F_2
	MHAa67h7.seq				110_G_4 160_A_10 397_F_12 88_G_5
	X58250				125_G_1 427_H_5 435_A_7-f
	MHAa38d1.seq				116_G_2 132_D_8 305_H_6 324_B_11 397_D_2
	13.MHAa55f1.seq				113_F_10 116_F_2 316_A_10 410_F_10 418_A_1 418_C_10
	MHAa87g8.seq				119_A_3 120_G_9 141_H_7 184_F_12 213_G_7 240_E_4 256_F_4 281_D_8 328_F_9 386_F_3 393_B_9-f 393_D_12 432_B_9
	46.MMHAP8FRH10.seq				135_C_8-f 156_F_8 166_B_7 181_E_7 188_B_10 199_E_8 239_H_5 239_H_6 285_E_7 329_C_5 410_A_1
	MHAa84h8.seq				122_D_4 324_B_6 359_G_11 398_F_6
	R75455				361_F_4
	12.MMHAP83FRD9.seq				183_A_12 389_F_10 417_B_3 439_D_1
	46.MMHAP66FLH4.seq				139_C_9 177_D_11 177_G_11 214_A_1 306_B_2 306_D_2 411_G_9
	17.MMHAP23FRF8.seq				115_B_4 299_G_6 379_F_12
	06.MMHAP83FRB9.seq				117_H_8 150_A_4 286_D_3 306_C_2 406_D_1
	MHAa53b8.seq				128_G_2 151_C_1 161_F_10 382_F_11 462_H_8
	48.MMHAP63FLH6.seq				162_C_7 311_H_8-f 350_D_12 351_A_9 351_D_12 357_D_6 357_H_2 385_H_10 391_D_3
	mHAa28b12.seq				403_D_1
	17.MMHAP11FLF2.seq				285_B_11 308_C_11 357_A_3
	36.MHAa96c12.seq				123_G_1 136_G_3 437_A_1
	L13853				118_A_10 179_D_8 180_B_9 312_F_3 313_D_5 380_G_7 445_A_4
	X60664				300_H_4 326_D_6 446_H_10
	X59300				451_B_8
	U18295				170_C_6
	20.MMHAP44FRG8.seq				118_C_6 131_C_6 187_D_1 188_A_2 345_B_11 345_C_1 376_E_4 416_G_10 440_D_7
	Results_ER_9_5_95_28.seq				309_E_5 390_D_12 450_B_6 455_A_7 455_H_1
	02.MMHAP9FLA2.seq				311_H_2 384_F_10
	18.MMHAP57FLF3.seq				188_H_12 362_C_2
	17.MMHAP63FLF2.seq				405_E_9
	05.MMHAP64FLB2.seq				381_G_1 441_D_7 457_E_5
	10.MMHAP84FRD7.seq				137_G_12 177_H_11
	10.MMHAP76FLD1.seq				181_H_12
	42.MMHAP66FLF6.seq				188_A_11
	06.MMHAP85FRB9.seq				144_H_8 173_G_6 351_C_10 410_G_3 442_A_8 448_H_4
	13.MMHAP86FRE7.seq				114_H_9 319_D_2 455_A_1
	14.MMHAP24FRE8.seq				134_E_5 162_C_6 415_F_4
	29.MHAa92g5.seq				131_C_9 141_E_2 180_A_11 255_F_10 277_F_11 302_G_4 434_H_11
	10.MMHAP7FLD1.seq				187_E_2 309_G_5
	M69200				198_B_3 300_F_1 312_D_1 345_E_8 380_D_2 443_H_4 457_D_8
	MHAa55h7.seq				435_A_7-f
	11.MMHAP17FD2.seq				442_A_10
	U45980				188_D_5
	27.MMHAP94FLA6.seq				133_A_6
	39.MMHAP11FLE6.seq				200_B_10 415_A_2
	33.MMHAP68FLC6.seq				170_D_5 171_C_12 211_F_10 298_D_3 391_G_11 423_F_1 87_A_9
	07.MMHAP71FRC7.seq				144_G_10
	16.MMHAP24FLF1.seq				119_D_9 136_E_2 167_F_8 170_F_12 240_E_6 240_G_1 411_F_12 445_H_1 457_E_8
	R75458				137_F_5 168_C_9 168_D_7 381_H_2
	34.MHAa43e10.seq				173_G_12 198_E_4 319_F_2 396_D_11
	13.MMHAP33FRE7.seq				131_F_11 442_F_5
	MHAa87c11.seq				119_F_7 346_B_7
	36.MMHAP12FLD6.seq				151_F_3 411_C_12 447_G_1
	R75539				121_G_7 359_C_10 457_F_4 462_B_2
	47.MMHAP64FRH11.seq				151_H_3 163_H_6 168_E_12 177_H_2 408_F_9
	17.MMHAP66FLF2.seq				150_H_11 187_B_2 187_C_3 193_B_7 199_F_12 330_C_2 439_H_2 450_D_11
	46.MMHAP15FLH4.seq				395_G_8
	36.MMHAP63FLD6.seq				426_C_4 426_C_5
	D78644				125_H_12 180_A_10 387_A_4 395_H_12 459_G_6
	MHAa74h5.seq				134_D_6 184_F_3 188_B_12 334_D_10 382_D_5 409_D_5 429_D_7 445_F_3 87_E_10
	30.MMHAP61FRB12.seq				193_D_1 313_B_12 417_H_12 458_F_2
	X58380				126_D_5 127_D_8 160_B_10-f 165_H_6 212_C_10 388_A_12 446_A_12 87_G_6
	01.MMHAP24FRA7.seq				223_H_9 255_C_4 255_D_9 281_E_4 281_E_5 379_E_2 443_F_1 456_F_3
	MHAa59h1.seq				188_C_3
	39.MMHAP12FLE6.seq				440_B_9
	U35886				110_G_4 156_A_8 187_F_12 273_E_8 415_F_11 435_B_7
	MHAa54d4.seq				116_D_7 362_H_11 389_G_4 408_G_4
	J05020				128_B_11 406_H_9
	MTH2900				431_C_12 438_G_2 443_A_7
	20.MMHAP17FG2.seq				199_B_7 291_C_7 299_F_4 307_G_5 307_G_7 414_B_9 465_H_7
	U10355				168_C_6 313_D_10 362_F_4 381_F_1 382_D_2 391_E_1 440_E_6 455_C_12
	48.MMHAP57FRH12.seq				382_E_7 398_C_7 398_D_12 450_C_2
	9_15_69.seq				188_C_4 305_F_1
	MHAa38c9.seq				396_E_2 87_B_11
	17.MMHAP90FLF2.seq				391_B_2 443_D_4
	39.MMHAP87FRE12.seq				165_G_12 187_G_1 451_H_9
	36.MMHAP75FLD6.seq				408_D_3 409_C_3
	11.MMHAP84FLD2.seq				148_A_2 169_A_12 88_C_3
	L38613				298_G_4
	22.MHAa91f10.seq				150_A_5 168_A_3
	01.MMHAP23FLA1.seq				141_F_10 168_F_12 171_G_6 298_H_12 321_B_12 348_C_2 424_H_6 427_H_6 434_E_6
	36.MMHAP16FLD6.seq				124_B_7
	46.MMHAP67FRH10.seq				138_B_11 144_C_1 178_F_11 88_E_4
	MHAa54f3.seq				287_D_2 386_F_4 387_H_4 415_E_4 451_D_2 460_H_10
	35.MMHAP54FLD5.seq				122_C_4 391_F_4 403_E_4 434_H_1
	R75299				147_H_3 172_A_6 303_B_3
	16.MMHAP10FRF7.seq				115_E_9 183_E_2 183_E_7 185_G_5 422_C_4 427_C_2
	43.MMHAP90FLG4.seq				137_H_11 181_H_11 188_D_6 409_C_3 434_A_5
	29.MMHAP6FLB5.seq				127_C_10 160_C_9 321_D_12 361_F_1 385_B_10
	A1086				392_A_1
	M70641				305_D_10 319_A_7 451_B_8 458_F_3
	47.MMHAP94FRH11.seq				177_H_11
	M64404				160_E_8 160_F_1 167_H_7 188_C_6 200_E_5 213_C_8 323_H_7 324_A_7 331_H_5-f 334_D_9 389_E_9 390_D_3
	09.MMHAP58FLC3.seq				416_E_9
	M62541				134_E_5 162_C_6 415_F_4 465_C_7
	MHAa81g1.seq				203_A_11 403_B_4 406_A_7 410_G_11
	Z12604				325_C_1 405_F_1
	11.MMHAP88FLD2.seq				121_C_7 188_F_1 278_F_9 385_H_6 446_F_8 454_F_1 454_G_12
	18.MMHAP38FRF9.seq				123_H_2 138_E_10 158_A_5 179_B_2 187_A_12 199_F_9 273_D_6 309_H_10 335_F_5 358_E_6 389_G_4 393_F_5 393_G_4 409_H_9
