Locus	Assay	Chrom	Genetic Position	Contig	Yacs
D1Mit221	MT817	Chr1	104.9	WC1.42	152_C_12 180_C_4
D1Mit409S	MT4582.1	Chr1	110.278	WC1.43	116_A_8 120_E_1 181_E_8 184_C_6 185_D_1 198_B_7 212_F_8 213_G_10 416_H_11 442_E_10 444_A_12 444_B_11 465_H_10
D1Mit153	MPC2221	Chr1	110.4	WC1.43	116_A_8 116_F_3 212_F_8 223_D_8 416_H_11 450_D_8
D1Mit241	MT2011	Chr1	110.4	WC1.43	184_C_6 213_G_10 312_G_6 442_E_10
D1Mit117	MPC897	Chr1	110.4	WC1.43	116_A_8 120_E_1 181_E_8 184_C_6 185_D_1 198_B_7 212_F_8 213_G_10 393_F_4 416_H_11 442_E_10 444_A_12 444_B_11 465_H_10
D1Mit362	MTAR4060	Chr1	110.4	WC1.43	116_F_3 139_H_1 151_B_4 185_D_1 223_D_8 289_H_8 334_B_7 334_B_9 346_E_6 346_G_2 386_D_11 387_B_9 387_G_4 450_D_8
D1Mit463	MTH1290	Chr1	112.6	WC1.44	151_G_9 312_D_9 385_G_12 386_A_1 386_B_6 408_E_10 456_E_5
D1Mit464S	MTH2029.1	Chr1	113.615		184_H_5 320_B_1 403_C_6 442_D_6
D1Mit511	MT1663	Chr1	113.7	WC1.44	132_A_12 151_G_9 151_H_12 168_D_9 177_D_8 184_H_7 316_A_9 316_B_9 385_G_12 386_B_6 388_C_3 411_G_11 456_E_5
D1Mit155	MPC1521	Chr1	115.8		321_B_6 350_A_4 352_G_1 415_D_12 425_G_11 452_E_3 464_E_3
D2Mit354	MT4631	Chr2	0.0	WC2.0	158_G_4 161_H_1 331_F_8 375_B_11 415_A_2 452_A_8 460_H_4
D2Mit231	MT1730	Chr2	2.2	WC2.0	153_B_1 173_C_9 384_A_5 410_G_12
D2Mit425	MTH1307	Chr2	2.2		211_G_1 287_B_10 295_A_7 295_F_8 313_H_6 331_H_3
D2Mit426	MTH958	Chr2	2.2	WC2.0	124_F_4 331_F_8 375_B_11 410_G_12 415_A_2 460_H_4
D2Mit312	MJ4264	Chr2	2.2		116_B_11 136_G_7 163_H_7 172_D_6 281_G_5 285_H_10 296_F_8 303_B_10 305_D_3 384_A_4 398_E_2 402_A_10 402_D_12 405_G_5
D2Mit2	M112	Chr2	5.5	WC2.1	402_A_11 434_A_1 451_D_10
D2Mit176	MT940	Chr2	5.5	WC2.1	129_F_10 134_C_11 159_F_1 171_D_8 311_F_1 388_B_2 402_A_11
D2Mit314S	MT3337.4	Chr2	5.61202	WC2.1	214_G_5 421_A_3 446_D_5
D2Mit149S	D1193.1	Chr2	6.7243	WC2.2	152_G_1 395_H_10 421_F_5 433_H_2
D2Mit5	A41	Chr2	7.7	WC2.1	214_G_5 436_F_7 464_H_5 464_H_6
D2Mit3	M116	Chr2	7.7	WC2.1	139_D_6 148_D_1 151_A_11 167_B_4 286_E_11 392_E_5 449_H_12 451_D_10
D2Mit428	MTH2086	Chr2	7.7	WC2.1	137_F_2 148_E_5 273_F_12 311_A_4 359_F_1 421_A_3 465_G_4
D2Mit4	M52	Chr2	7.7	WC2.1	137_F_2 218_A_6 273_F_12 421_A_3 465_G_4
D2Mit233	MT2062	Chr2	7.7	WC2.1	168_B_2 273_F_12 311_D_10 321_C_4 321_C_5 443_B_10 448_G_11
D2Mit119	MPC820	Chr2	7.7	WC2.1	121_C_3 121_D_4 137_F_2 148_E_5 273_F_12 359_F_1 397_G_11 410_F_8 421_A_3 465_G_4
D2Mit315	MTAR177	Chr2	7.7		277_G_8 358_F_1
D2Mit216	MT1568	Chr2	7.7	WC2.1	118_A_4 122_F_4 139_D_6 139_E_7 178_B_5 293_F_1 320_G_6 320_H_2 356_C_5
D2Mit117	MPC1288	Chr2	7.7	WC2.1	131_F_7 139_E_7 171_G_7 293_F_1 306_G_5 308_B_10 320_B_2 320_H_2 335_D_5 356_C_5 442_A_12 446_D_7
D2Mit427	MTH1154	Chr2	7.7	WC2.2	147_B_5 170_G_7 389_H_9 395_H_10 433_H_2
D2Mit359	MTH343	Chr2	7.7	WC2.1	131_F_7 214_G_5 335_B_9 335_D_5 359_G_1 464_H_5 464_H_6
D2Mit430	MTH1623	Chr2	8.7	WC2.2	116_F_9 117_G_3 147_D_9 170_A_10 300_A_8 316_C_2 319_C_4 324_A_7 334_D_9 359_G_9 385_E_1 421_F_5 433_B_5 433_F_5 433_H_2 434_H_2 436_G_12 439_A_2 444_D_10
D2Mit267	MT2510	Chr2	9.8	WC2.2	185_D_7 212_C_5 310_G_3 326_H_6 415_C_12 461_E_8
D2Mit363S	MJ4519.1	Chr2	10.0611	WC2.4	139_H_11 169_G_8 179_H_5 319_C_7 349_C_10 426_H_3 426_H_4
D2Mit464	MJ5344	Chr2	10.9	WC2.3	147_B_4 170_C_11 218_C_6 425_C_5 426_C_5 443_A_7 456_F_2 457_B_4
D2Mit362	MT4615	Chr2	10.9	WC2.3	113_H_3 348_A_8 387_B_11 395_A_7 443_A_7
D2Mit80	MPC1548	Chr2	12.0	WC2.4	139_H_11 188_E_2 188_E_3 286_H_10 305_A_9 305_B_8
D2Mit364	MT4550	Chr2	12.0	WC2.4	169_G_8 179_H_5 357_A_4 382_D_7 435_H_4
D2Mit416	MTH529	Chr2	12.0	WC2.4	139_H_11 169_G_8 179_H_5 187_H_5 188_E_3 319_C_7 349_C_10
D2Mit431S	MTH907.1	Chr2	20.7658	WC2.5	141_H_11 288_F_11 361_G_10
D2Mit417	MTH597	Chr2	20.8		350_G_11
D2Mit151	MT209	Chr2	20.8		158_D_10
D2Mit33	B445	Chr2	21.9	WC2.5	150_E_6 184_C_10 224_B_11
D2Mit83	MPC727	Chr2	21.9	WC2.4	139_H_11 179_H_5 188_E_3 306_A_4 319_C_7
D2Mit180	MT1114	Chr2	21.9	WC2.5	177_C_4 290_D_11 292_B_8 343_H_10 361_G_10
D2Mit365	MTH338	Chr2	21.9	WC2.5	122_C_3 141_H_11 159_F_6 177_C_4 178_H_12 309_G_12 310_H_4 350_B_3 454_D_10
D2Mit234	MT1987	Chr2	21.9		140_B_3 147_B_7 180_H_5
D2Mit120	MPC1504	Chr2	21.9	WC2.5	141_H_11 160_E_2 177_C_4 310_H_4 350_B_3 358_E_10 377_G_6
D2Mit121	MPC496	Chr2	23.0	WC2.6	266_B_3 398_C_2 420_D_3
D2Mit152	MT252	Chr2	23.0	WC2.6	088_H_12 113_A_11 160_G_1 181_C_3 307_D_12 341_A_11 360_B_6 416_B_6 420_D_3 441_B_5
D2Mit84	MPC1984	Chr2	23.0	WC2.6	332_G_5 398_C_2 420_D_3
D2Mit65	P58	Chr2	25.1	WC2.7	115_B_10 178_C_9 217_A_10 282_G_12 286_C_7 331_D_4 333_A_7 335_F_7 384_E_7 443_E_3 460_E_8
D2Mit522	MTH2503	Chr2	25.1	WC2.7	115_B_10 153_C_5 178_C_9 255_A_6 255_F_5 282_G_12 286_C_7 335_F_7 384_E_7 418_A_9
D2Mit367	MJ4690	Chr2	26.2	WC2.7	123_F_7 140_G_7 160_C_9 178_C_9 282_G_12 335_F_7 341_A_6 356_C_1 384_E_7 417_A_9 418_A_9
D2Mit203S	MT1269.1	Chr2	26.3525	WC2.7	122_G_4 133_G_4 141_A_4 255_B_7 255_F_5 282_B_3 282_G_12 300_A_5 321_E_11 335_F_7 342_B_1 342_C_6 345_B_3 356_C_1 418_A_9 432_A_8 458_G_5 461_E_6
D2Mit237	MT2267	Chr2	27.3	WC2.8	121_G_1 123_B_3 305_B_3 386_F_9
D2Mit369	MT4975	Chr2	27.3	WC2.8	123_B_3 398_E_12
D2Mit236	MT2030	Chr2	27.3	WC2.7	313_C_2 342_B_1 342_B_12 356_C_1 403_F_3 421_E_2 432_A_8 442_A_8
D2Mit87	MPC502	Chr2	27.3	WC2.7	148_B_2 255_F_5 335_F_7 342_B_1 388_F_1 402_G_4 408_B_7 408_H_8 414_G_9
D2Mit321	MT3938	Chr2	27.3	WC2.8	128_B_10 160_H_12 160_H_8 295_A_6 311_B_9 350_E_4 395_D_10 405_A_3 442_D_6
D2Mit370	MT4566	Chr2	27.3	WC2.8	123_B_3 398_E_12
D2Mit467	MTH2398	Chr2	27.3	WC2.9	127_H_3 163_A_4 255_B_8 311_G_4 443_B_5 450_H_5
D2Mit85	MPC155	Chr2	27.3	WC2.9	127_H_3 159_A_10 311_G_4 320_C_9 463_G_8
D2Mit238	MT2174	Chr2	27.3		350_F_1
D2Mit242	MT2139	Chr2	28.4	WC2.10	120_E_1 131_D_7 153_B_1 180_E_1 188_D_11 213_D_6 239_H_12 418_E_10 433_H_2 435_A_12
D2Mit154	MT830	Chr2	28.4	WC2.11	136_A_11 169_A_6 183_A_1 309_D_11 309_D_6 335_C_2 357_F_4 357_F_6 423_D_12 428_D_12
D2Mit348	MTAR185	Chr2	29.5	WC2.11	115_C_1 115_E_1 118_E_1 123_F_11 138_F_7 139_B_7 140_B_7 163_E_8 183_A_1 188_H_11 203_F_11 287_E_8 309_D_11 309_D_6 310_F_5 377_H_3 423_D_12 428_D_12 450_A_2
D2Mit88	MPC789	Chr2	29.5	WC2.11	126_G_3 127_G_8 133_F_4 138_F_7 184_H_10 312_B_1 312_E_9 316_E_9 328_E_10 433_D_6 433_F_8
D2Mit470	MTH2412	Chr2	29.5		113_D_2 114_G_2 115_C_8 115_D_8 151_G_5 286_A_1 463_A_1 465_E_7
D2Mit375	MT4492	Chr2	29.5		341_F_2 351_F_6
D2Mit72	B620	Chr2	29.5	WC2.11	133_A_9 160_G_3 163_H_2 240_F_4 356_E_4
D2Mit373	MT5140	Chr2	29.5		165_C_8 168_G_9 326_C_12 435_F_5 446_B_5 446_D_4
D2Mit156	MT730	Chr2	31.7	WC2.10	131_D_7 239_H_12
D2Mit458	MTH1637	Chr2	31.7	WC2.11	122_E_12 183_F_2 183_G_2 193_D_9 356_E_9 421_D_6 424_H_5 459_B_12
D2Mit471	MTH2851	Chr2	31.7	WC2.12	303_C_2
D2Mit157	MT121	Chr2	31.7	WC2.12	170_E_3 303_C_2 311_B_2 424_E_1 446_F_1
D2Mit324	MJ4249	Chr2	32.8	WC2.13	171_B_3 184_D_2 184_E_2 213_B_7 281_B_2 306_C_2 313_G_11
D2Mit244	MT1943	Chr2	32.8	WC2.13	135_C_9 152_E_11 171_B_3 188_A_9 301_A_7 309_E_5
D2Mit61	D587	Chr2	36.1		344_F_12 416_D_9
D2Mit34	D588	Chr2	36.1		171_G_9 319_C_9 342_G_1 382_G_5 403_A_11 403_F_11
D2Mit9	M85	Chr2	38.3		087_C_2 087_E_1 114_G_1 149_F_2 150_G_7 188_F_1 199_B_8 288_A_6
D2Mit379	MTH342	Chr2	38.3	WC2.11	121_C_9 184_H_10 326_D_12 406_F_11 406_G_5
D2Mit434	MTH1888	Chr2	41.5	WC2.14	138_A_3 329_H_4 411_D_2 433_D_8 447_H_9 456_H_9
D2Mit56	A692	Chr2	41.5	WC2.14	133_C_12 329_H_4 447_H_9
D2Mit247	MTH283	Chr2	44.8	WC2.15	119_A_10 133_H_5 137_B_11 203_D_4 277_F_3 381_D_11 385_D_11 385_E_1 398_E_9 458_B_12
D2Mit93	MPC711	Chr2	44.8	WC2.15	088_C_11 110_E_6 110_H_6 255_D_8 255_F_2
D2Mit220	MT1789	Chr2	48.1		088_H_4 223_D_2 240_B_9 279_B_9 279_F_1 279_G_1 312_E_3
D2Mit475	MTH2829	Chr2	48.1		135_E_4 298_A_6 313_C_11 424_F_10 424_F_11 424_H_10 425_E_11 425_F_10 425_H_9 426_E_11 426_G_10 427_D_11 427_F_11 448_B_2 448_E_6 448_F_4 449_F_4 449_H_2 449_H_6 450_B_6
D2Mit419	MTH517	Chr2	48.1	WC2.15	132_A_8 136_A_6 170_E_8 179_C_9 185_D_7 255_B_4 349_B_7 411_F_2
D2Mit332	MT3717	Chr2	48.1	WC2.15	113_H_10 123_C_2 139_F_8 140_H_9 171_B_6 179_E_5 199_E_7 281_F_4 323_E_4 358_D_1 360_C_6 381_A_9 392_A_2 450_H_9 459_F_3
D2Mit382	MT5314	Chr2	48.1	WC2.15	119_D_11 121_D_4 132_A_8 136_A_6 346_D_5
D2Mit94	MPC297	Chr2	48.1	WC2.15	123_C_2 149_G_12 217_F_6 317_B_4 410_G_5 445_D_10 450_H_9 459_F_3
D2Mit272	MT2899	Chr2	49.2		138_C_3 173_C_6 183_E_6 292_H_8 317_C_8 317_D_11 326_C_6 326_D_9 326_H_11 439_E_8
D2Mit126	MPC1366	Chr2	49.2	WC2.15	121_D_4 166_C_1 289_E_4 346_D_5
D2Mit41	A639	Chr2	49.2	WC2.15	285_A_6 379_E_2
D2Mit14	M163	Chr2	49.2		183_A_6 187_C_6 256_G_12 341_F_7 405_E_11 434_D_9
D2Mit185	MT1101	Chr2	50.3	WC2.17	115_H_7 123_H_4 240_A_9 308_G_12 405_H_4 406_F_3 415_A_10 454_H_4
D2Mit12	M179	Chr2	50.3	WC2.15	088_C_11 113_A_11 125_H_7 134_H_3 164_E_10 214_C_5 240_D_3 288_E_12 292_C_3 345_H_3 393_F_5 426_C_4 442_A_9 442_C_5 444_G_6
D2Mit439	MTH1894	Chr2	50.3	WC2.15	132_G_10 256_G_5 285_A_6 379_E_2 421_H_12
D2Mit385	MJ5077	Chr2	50.3	WC2.16	118_H_9 134_C_1 135_E_2 149_B_7 288_E_7 328_B_3 328_D_8 362_H_7 412_A_10 419_B_9 437_E_11 439_C_4
D2Mit129	MPC1164	Chr2	50.3	WC2.18	193_E_2 256_C_4 266_E_9 312_F_8 317_G_3 391_H_3 398_F_11 418_F_12
D2Mit437	MTH1057	Chr2	50.3	WC2.12	415_A_6 424_E_1 462_A_12
D2Mit44	B266	Chr2	50.3	WC2.17	163_H_8 240_A_9 406_F_3
D2Mit42	A695	Chr2	50.3	WC2.16	135_E_2 149_B_7
D2Mit386	MT4947	Chr2	50.3	WC2.18	183_B_5 193_E_2 256_C_4 312_F_8 317_G_5 391_H_3 418_F_12
D2Mit43	B187	Chr2	50.3	WC2.16	135_E_2 149_B_7 288_E_7 328_B_3 345_H_10 391_E_9 412_A_10
D2Mit387	MT4540	Chr2	50.3	WC2.17	163_H_8 240_A_9 308_A_4 308_F_4 448_B_9
D2Mit334	MJ4248	Chr2	50.3		128_D_5
D2Mit15	A61	Chr2	50.3	WC2.15	285_A_6 402_D_3
D2Mit13	M130	Chr2	50.3		120_B_10 124_B_11 183_G_4 239_D_4 239_D_5 239_E_5 289_E_12 320_C_11 342_G_6 391_H_12 406_A_6 439_E_12 463_F_5
D2Mit98	MPC2107	Chr2	50.3		159_F_11 172_H_12 457_B_3
D2Mit131	MPC948	Chr2	50.3	WC2.20	117_A_9 311_B_9 356_E_5 403_H_5 408_F_10
D2Mit250	MT2484	Chr2	50.3	WC2.15	088_A_1 088_C_11 292_C_3 358_C_5
D2Mit440	MTH1349	Chr2	50.3	WC2.17	132_E_6 151_E_4 169_H_12 311_B_2 326_A_8 375_F_10 414_F_12 432_G_3 439_D_7
D2Mit221	MT1923	Chr2	50.3	WC2.18	115_F_8 132_E_8 256_C_4 398_F_11 406_C_4
D2Mit389	MT5108	Chr2	50.3	WC2.15	088_A_1 088_C_11 139_B_1
D2Mit351	MT3571	Chr2	50.3	WC2.18	119_G_1 147_F_1 160_B_9 183_B_5 193_E_2 212_E_2 317_G_5 324_D_12 343_C_10 349_B_2 362_D_8 376_F_8
D2Mit350	MT3570	Chr2	50.3	WC2.18	183_B_5 193_E_2 317_G_5 349_B_2 362_D_8
D2Mit480	MTH2579	Chr2	51.4	WC2.19	298_D_3 385_G_9 396_A_6 423_A_7 428_A_7
D2Mit58	A739	Chr2	51.4		116_H_6 141_B_9 316_B_6 316_D_6 326_F_3 341_A_5 397_C_9 408_D_4 411_H_7 412_G_4 448_D_10 448_E_10 460_E_9 461_E_9
D2Mit163	MT898	Chr2	51.4		295_D_7 303_E_7
D2Mit482	MTH3212	Chr2	51.4	WC2.19	110_E_3 199_B_3 298_D_3
D2Mit390	MT4903	Chr2	51.4		409_F_12
D2Mit481	MTH2975	Chr2	51.4	WC2.20	140_C_7 147_A_7 379_F_10 392_H_1 434_G_5
D2Mit392	MT4987	Chr2	52.5	WC2.20	240_C_7 356_E_5 434_G_5
D2Mit483	MTH1817	Chr2	52.5		164_A_9 173_A_3 412_D_7
D2Mit275	MT3173	Chr2	52.5	WC2.20	117_A_9 151_D_5 170_C_9 403_H_5 408_F_10
D2Mit443	MTH1945	Chr2	53.6	WC2.21	165_F_10 193_B_6 211_C_1 211_C_2 215_F_12 321_A_5 329_C_4 348_A_9 357_D_5 377_D_8
D2Mit393	MT5326	Chr2	53.6	WC2.21	193_B_6 215_F_12 357_D_5 420_A_1 440_F_3
D2Mit62	D594	Chr2	54.6	WC2.23	115_B_5 133_C_10 133_G_9 140_E_6 149_F_7 153_D_6 255_D_11 289_G_10 289_H_8 305_E_2 446_E_1 450_H_5 462_D_3 463_G_11
D2Mit276	MT3141	Chr2	54.6	WC2.22	122_F_6 137_E_12 170_E_4 313_A_6 349_F_7 429_D_2 446_E_1 446_H_12 464_C_3
D2Mit63	A1132	Chr2	54.6		122_E_2 122_F_3 135_A_5 135_B_10 135_H_2 136_D_5 214_G_1 214_G_6 288_B_12 290_E_5
D2Mit444	MTH1392	Chr2	55.7	WC2.22	122_F_6 217_G_10 281_H_8 349_F_7
D2Mit133	MPC2139	Chr2	55.7	WC2.22	135_D_11 170_E_4 217_G_10 224_E_5 281_H_8 306_C_3 322_C_7 408_A_3 408_H_3 416_G_12 439_D_5
D2Mit395	MT5393	Chr2	55.7	WC2.22	122_B_9 124_G_4 127_E_4 168_G_12 168_H_8 256_H_12 281_H_8 360_F_7 463_B_11
D2Mit104	MPC977	Chr2	55.7	WC2.22	162_F_7 178_G_4 281_H_8 310_C_6 418_A_4
D2Mit337	MJ4263	Chr2	56.8		128_E_7 319_E_8 390_B_5 395_E_4 416_F_8 416_G_7 452_D_9
D2Mit485	MTH2434	Chr2	56.8	WC2.22	115_E_2 411_H_9
D2Mit397	MJ4670	Chr2	56.8	WC2.22	140_A_11 187_E_3 312_E_6 312_G_4 312_G_7 410_E_12 422_C_2 439_F_2 450_B_11
D2Mit396	MJ4609	Chr2	56.8	WC2.22	140_A_11 168_B_5 187_E_3 311_D_12 312_B_1 312_E_6 312_F_6 312_G_4 410_E_12 418_A_4 418_G_8 439_F_2 450_B_11
D2Mit17	M246	Chr2	56.8	WC2.22	140_A_11 187_E_3 281_C_11 281_E_4 312_E_6 312_G_4 410_E_12 415_H_6 439_F_2 450_B_11
D2Mit105	MPC1285	Chr2	57.9		087_A_4 110_D_3 121_F_9 163_B_3 163_C_2 170_H_5 305_A_6 311_B_12 320_C_10 345_H_5 386_B_2
D2Mit486	MTH2338	Chr2	57.9	WC2.22	110_H_11 114_F_6 123_B_5 131_F_2 165_C_5 166_H_4 193_D_3 289_G_3 312_G_4 313_G_3 313_G_4 350_D_9 402_A_6 414_G_8 425_F_12 458_E_6
D2Mit256	MT1967	Chr2	57.9		133_F_8 278_E_2 360_G_9 395_E_2
D2Mit304	MT3434	Chr2	59.0	WC2.22	110_H_11 114_E_9 123_B_5 139_F_12 179_C_5 185_G_8 187_F_8 187_G_8 193_C_3 283_A_5 356_A_4
D2Mit338	MT3641	Chr2	59.0		128_B_6 137_F_5 163_C_3 185_F_6 358_E_5 454_G_3
D2Mit447	MTH2099	Chr2	60.1	WC2.22	114_E_9 169_B_9 183_G_3 184_B_8 326_H_2 387_G_3 403_D_12 425_F_12
D2Mit77	B738	Chr2	61.2		150_F_6 181_H_11 266_H_1 356_B_6 356_B_7
D2Mit257	MT2257	Chr2	61.2		193_D_4 193_H_7 423_G_12 428_G_12
D2Mit70	B554	Chr2	61.2	WC2.23	126_B_3 305_E_2 382_F_2 416_G_12
D2Mit448	MTH1843	Chr2	61.2	WC2.22	171_G_5 177_F_10 352_F_6 360_G_11 398_H_4 417_E_7 433_F_5 447_H_2
D2Mit106	MPC1901	Chr2	61.2		087_E_5 141_A_8 193_C_10 213_F_3 213_G_1
D2Mit224	MT1588	Chr2	61.2	WC2.22	121_D_7 122_C_12 124_C_3 156_H_2 165_G_5 169_G_8 326_H_2 376_F_3 391_C_6 396_G_5 442_A_9
D2Mit107	MPC1066	Chr2	61.2	WC2.23	113_E_11 126_B_3 164_F_7 169_D_7 305_E_2 351_H_4
D2Mit258	MT2724	Chr2	62.3		121_F_1 121_F_2 217_B_1 223_D_10 240_F_9 240_G_10 455_D_4 456_F_6
D2Mit108	MPC349	Chr2	63.4		406_E_5
D2Mit490	MT4225	Chr2	64.5		110_A_1 136_A_3 166_B_5 328_C_4 393_E_8
D2Mit21	M184	Chr2	65.6	WC2.24	139_B_5 224_B_11 306_E_5 390_A_6 390_G_10 458_A_9 464_G_10
D2Mit422	MTH623	Chr2	65.6	WC2.24	126_B_6 144_C_8 151_D_12 167_H_6 170_C_4 179_H_9 313_E_7 382_F_6 405_D_1
D2Mit166	MT295	Chr2	65.6	WC2.24	136_H_3 144_C_8 313_E_7 392_G_8
D2Mit194	MT960	Chr2	66.7		120_C_6 120_F_10 240_A_5 324_C_10 324_H_2 356_F_3 420_G_3
D2Mit280	MT3162	Chr2	66.7		122_E_3 138_C_9 256_D_2 304_F_8 416_E_5
D2Mit281	MT3181	Chr2	67.8	WC2.25	149_D_10 151_B_9 161_D_3 177_F_8 193_D_8 304_A_4 322_C_8 325_B_3 384_D_5 387_B_5 426_C_1 455_F_2
D2Mit57	A728	Chr2	67.8	WC2.25	149_D_10 177_F_8 325_B_3 361_B_5 384_D_5 440_E_12
D2Mit340	MT3848	Chr2	68.9	WC2.25	161_D_3 193_D_8 304_A_4 322_B_8 322_C_8 322_C_9 387_B_5 405_B_7 450_C_12
D2Mit407	MT4633	Chr2	68.9	WC2.25	151_B_9 161_D_3 177_F_8 193_D_8 304_A_4 325_B_3 425_D_1 426_C_1 455_F_2
D2Mit110	MPC581	Chr2	68.9	WC2.25	126_A_4 156_C_1 166_E_3 349_A_4 349_A_6 426_C_1 443_D_12 444_B_7
D2Mit408	MTH367	Chr2	68.9	WC2.25	126_A_4 166_E_3 316_E_11 341_B_6 443_D_12 444_B_7
D2Mit283	MT2397	Chr2	69.9	WC2.25	136_E_5 139_C_3 156_C_1 159_G_7 160_G_3 173_H_11 181_D_2 181_D_6 298_C_8 349_A_4 349_A_6 360_D_2 438_A_3
D2Mit22	M167	Chr2	71.0	WC2.25	199_E_7 286_C_4 303_A_4 361_F_8
D2Mit59	A1088	Chr2	72.1	WC2.26	170_D_9 391_B_2
D2Mit493	MTH2822	Chr2	72.1	WC2.26	170_D_9 305_B_5 305_H_1 391_B_2
D2Mit450	MTH906	Chr2	72.1		159_F_8 240_E_5 325_B_2
D2Mit286	MT2519	Chr2	73.2		125_A_5 295_G_7 345_E_6 345_G_9 382_E_12 443_D_4
D2Mit48	A694	Chr2	73.2		127_E_7
D2Mit494	MJ5351	Chr2	73.2		179_G_12 181_B_4 183_H_4 345_A_12 345_C_11 356_E_1 409_D_6 448_A_11
D2Mit225	MT1812	Chr2	74.3		116_B_12
D2Mit409	MTH443	Chr2	74.3		118_A_8 127_G_1 170_B_10 172_A_8 285_A_4 378_E_10 389_A_10 396_B_8 452_F_7 452_G_6 465_A_9
D2Mit347	MT2825	Chr2	74.3		119_B_4 149_C_4 169_G_7 376_G_6 433_C_2
D2Mit287	MT3200	Chr2	77.6	WC2.27	133_F_6 173_E_7 179_A_4 198_C_9 309_E_1 406_F_4 448_B_7
D2Mit142	MPC2270	Chr2	78.7	WC2.27	124_B_10 144_A_8 156_F_3 163_B_10 171_G_1 187_H_1 203_F_2 239_C_12 256_B_4 312_C_2 342_A_2 342_A_3 345_E_9 410_G_11
D2Mit453	MTH1791	Chr2	78.7	WC2.27	120_H_9 317_F_8 345_E_9 376_A_8 409_A_8
D2Mit410	MT4988	Chr2	78.7	WC2.27	317_F_8 362_G_7 376_A_8 406_F_4 424_C_4
D2Mit412	MTH489	Chr2	78.7	WC2.28	161_D_7 390_A_11 398_D_2 418_E_9
D2Mit50	P67	Chr2	79.8	WC2.28	150_A_6 173_A_9 173_F_1 319_F_6 341_E_7 361_H_1 362_E_1
D2Mit49	B353	Chr2	79.8	WC2.28	170_G_10 277_E_1 306_E_8 414_F_2 456_A_11
D2Mit454	MTH1534	Chr2	80.9	WC2.29	120_B_12 184_B_7 289_G_4 350_E_12 463_C_1
D2Mit170	MT408	Chr2	80.9	WC2.28	147_H_12 173_A_9 390_A_11 456_A_11
D2Mit311	MT3522	Chr2	83.1		164_C_3 177_D_8 177_G_8 437_E_3 449_F_11
D2Mit227	MT1930	Chr2	83.1	WC2.29	184_B_7 433_F_7
D2Mit342	MT4207	Chr2	83.1	WC2.29	121_G_12 184_B_7 187_B_5 331_F_2 349_G_7 433_F_7 461_B_6
D2Mit289	MT2686	Chr2	83.1		378_B_9
D2Mit145	MPC2448	Chr2	84.2	WC2.30	141_H_10 150_F_4
D2Mit413	MTH493	Chr2	84.2		138_E_4 411_D_1
D2Mit228	MT1534	Chr2	85.2	WC2.30	141_H_10 150_F_4
D2Mit229	MT1869	Chr2	85.2	WC2.32	113_B_4 124_A_9 129_A_9 132_H_5 150_H_11 178_F_8
D2Mit344	MT3726	Chr2	85.2	WC2.31	156_G_7 215_D_6 274_H_7 329_A_12 381_F_8 385_C_2 402_C_8 416_H_12
D2Mit415	MT5321	Chr2	85.2		134_A_12 138_B_9 148_G_1 200_H_6 239_A_5 239_C_2 239_C_3
D2Mit25	A67	Chr2	85.2	WC2.31	156_G_7 185_A_4 215_D_6 301_H_6 329_A_12 416_H_12 419_E_3 433_G_1
D2Mit456	MTH977	Chr2	86.3	WC2.32	113_B_4 150_E_8 285_B_6
D2Mit502	MJ5345	Chr2	87.4	WC2.33	279_C_5 379_D_12 386_D_7
D2Mit113	MPC320	Chr2	87.4	WC2.33	279_C_5 379_D_12 402_A_2 409_B_11 411_H_9
D2Mit147	MPC2268	Chr2	88.5		266_A_2 325_F_3 349_C_8 382_C_7 452_G_7
D2Mit265	MT2214	Chr2	91.8	WC2.34	132_D_12 214_F_8 282_B_6 282_C_7 289_E_11 297_H_9 333_C_6 333_C_9 386_A_7 388_E_1 393_D_9 396_A_3 435_H_8 452_A_3
D2Mit345	MT3675	Chr2	91.8	WC2.34	125_D_12 132_D_12 132_D_6 137_D_6 144_A_1 147_G_10 152_E_5 185_H_2 212_A_1 282_B_6 393_D_9 419_D_11
D2Mit213	MT1501	Chr2	91.8	WC2.34	282_B_6 282_C_7 289_E_11 393_D_9 410_A_9
D2Mit503	MTH2308	Chr2	91.8	WC2.34	122_C_3 151_H_4 159_F_6 178_H_12 309_G_12 319_C_6 319_H_4
D2Mit199	MT736	Chr2	91.8	WC2.34	132_D_12 133_D_12 170_A_6 282_F_10 393_D_9 396_A_3 430_C_4
D2Mit148	MMH245	Chr2	91.8	WC2.34	136_G_9 139_C_7 156_E_7 183_B_11 319_D_11 326_G_10 441_A_6 441_A_7 459_B_12
D2Mit505	MTH1661	Chr2	91.8	WC2.34	282_F_10 393_A_5 396_A_3 420_A_6
D2Mit507	MTH2993	Chr2	97.3		387_F_4 398_C_11
D2Mit200	MT954	Chr2	97.3		158_E_5 308_D_2 330_A_8 419_A_1 419_G_4
D2Mit230	MT1572	Chr2	97.3	WC2.35	188_A_3 310_F_9
D2Mit74	B599	Chr2	98.4	WC2.35	121_E_1 171_C_9 185_C_8 188_A_3 211_A_4 321_E_9 359_G_4 410_A_7 435_C_3 436_G_3
D3Mit60	MPC428	Chr3	0.0	WC3.0	131_B_2 150_D_6 199_B_6 283_H_3 346_B_7 388_E_2
